Source,AName,AType,ASource,Target,BName,BType,BSource
FD11936,psychotic disorder,disease,faers,FG3052,SLC6A9,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG3286,TH,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1852,MAOA,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0423,CCK,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1293,GRM1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2454,NTS,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0033,ACHE,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2474,OPRM1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2448,NTF3,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG3371,TPH2,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2732,PSEN1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2558,PDYN,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2400,NOTCH4,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1473,IDO1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0556,CFI,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0077,ADIPOQ,gene,MalaCards
FD11939,pterygium,disease,faers,FG1565,IRF6,gene,MalaCards
FD11952,pulmonary alveolar microlithiasis,disease,faers,FG3036,SLC34A2,gene,MalaCards
FD11954,pulmonary arterial hypertension,disease,faers,FG3240,TBX4,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG1541,IL5,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG0426,CCL11,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG1539,IL4,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG1512,IL13,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG2846,RNASE3,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG0435,CCL3,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG2539,PDE4A,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG0968,EPX,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG2684,PRG2,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG2966,SFTPD,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG0455,CCR3,gene,MalaCards
FD11983,pulmonary eosinophilia,disease,faers,FG0723,CXCL8,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2963,SFTPA2,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2291,MUC5B,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3263,TERT,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3261,TERC,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2880,RTEL1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0005,ABCA3,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2965,SFTPC,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2966,SFTPD,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3276,TGFB1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0441,CCN2,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0429,CCL2,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0723,CXCL8,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0721,CXCL5,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2221,MMP7,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1512,IL13,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1522,IL1B,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0727,CXCR3,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0427,CCL17,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0432,CCL22,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1482,IFNG,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2956,SERPINH1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0435,CCL3,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0886,EDN1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0787,DDR1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2223,MMP9,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0724,CXCL9,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0716,CXCL12,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0908,ELANE,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0311,BMP6,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3298,TIMP1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0436,CCL4,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1365,HGF,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1073,FGF7,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2910,SCGB1A1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2544,PDGFA,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0456,CCR4,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2545,PDGFB,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1499,IGFBP5,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2210,MMP1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1525,IL1RN,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1069,FGF2,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0437,CCL5,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1037,FASLG,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0726,CXCR2,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1523,IL1R1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3145,SPP1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0714,CXCL10,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1521,IL1A,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2964,SFTPB,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1518,IL18,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1547,IL9,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3472,VCAM1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0725,CXCR1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1082,FHIT,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0713,CXCL1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG3136,SPARC,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0658,CR1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0459,CCR7,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0103,AGT,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0045,ACTC1,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1665,KRT18,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG0142,ALOX5,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1300,GRP,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG1305,GSN,gene,MalaCards
FD11984,pulmonary fibrosis,disease,faers,FG2890,S100A1,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG0313,BMPR2,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG0052,ACVRL1,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG0921,ENG,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG1609,KCNK3,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG2013,MIR204,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG1849,MALAT1,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG0886,EDN1,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG2413,NPPB,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG3051,SLC6A4,gene,MalaCards
FD11997,pulmonary hypertension,disease,faers,FG0311,BMP6,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG3330,TNF,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0727,CXCR3,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1482,IFNG,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1534,IL2RA,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1526,IL2,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0724,CXCL9,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1467,ICAM1,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1518,IL18,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0457,CCR5,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1510,IL12RB1,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0721,CXCL5,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0031,ACE,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0429,CCL2,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0678,CSF2,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0435,CCL3,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG2966,SFTPD,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1577,ITGAL,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG0437,CCL5,gene,MalaCards
FD12017,pulmonary sarcoidosis,disease,faers,FG1825,LTA,gene,MalaCards
FD12023,pulmonary tuberculosis,disease,faers,FG0054,ADA,gene,MalaCards
FD12028,pulmonary valve stenosis,disease,faers,FG2759,PTPN11,gene,MalaCards
FD12028,pulmonary valve stenosis,disease,faers,FG1589,JAG1,gene,MalaCards
FD12061,purine nucleoside phosphorylase deficiency,disease,faers,FG2642,PNP,gene,MalaCards
FD12066,purpura fulminans,disease,faers,FG2711,PROC,gene,MalaCards
FD12066,purpura fulminans,disease,faers,FG2949,SERPINC1,gene,MalaCards
FD12066,purpura fulminans,disease,faers,FG2712,PROCR,gene,MalaCards
FD12066,purpura fulminans,disease,faers,FG1004,F5,gene,MalaCards
FD12072,pustular psoriasis,disease,faers,FG2577,PI3,gene,MalaCards
FD12072,pustular psoriasis,disease,faers,FG3330,TNF,gene,MalaCards
FD12072,pustular psoriasis,disease,faers,FG3065,SLPI,gene,MalaCards
FD12072,pustular psoriasis,disease,faers,FG0908,ELANE,gene,MalaCards
FD12076,pycnodysostosis,disease,faers,FG0705,CTSK,gene,MalaCards
FD12076,pycnodysostosis,disease,faers,FG1543,IL6R,gene,MalaCards
FD12081,pyelonephritis,disease,faers,FG3451,UMOD,gene,MalaCards
FD12081,pyelonephritis,disease,faers,FG0260,B2M,gene,MalaCards
FD12088,pyloric stenosis,disease,faers,FG2393,NOS1,gene,MalaCards
FD12091,pyoderma,disease,faers,FG2739,PSTPIP1,gene,MalaCards
FD12092,pyoderma gangrenosum,disease,faers,FG2739,PSTPIP1,gene,MalaCards
FD12093,pyogenic granuloma,disease,faers,FG3260,TEK,gene,MalaCards
FD12093,pyogenic granuloma,disease,faers,FG0045,ACTC1,gene,MalaCards
FD12093,pyogenic granuloma,disease,faers,FG0156,ANGPT2,gene,MalaCards
FD12093,pyogenic granuloma,disease,faers,FG0475,CD34,gene,MalaCards
FD12105,pyruvate carboxylase deficiency,disease,faers,FG2510,PC,gene,MalaCards
FD12119,rabies,disease,faers,FG2298,MX1,gene,MalaCards
FD12119,rabies,disease,faers,FG1387,HLA-G,gene,MalaCards
FD12181,ranula,disease,faers,FG1037,FASLG,gene,MalaCards
FD12181,ranula,disease,faers,FG2330,NCAM1,gene,MalaCards
FD12181,ranula,disease,faers,FG1526,IL2,gene,MalaCards
FD12181,ranula,disease,faers,FG1322,GZMB,gene,MalaCards
FD12181,ranula,disease,faers,FG1535,IL2RB,gene,MalaCards
FD12181,ranula,disease,faers,FG1518,IL18,gene,MalaCards
FD12181,ranula,disease,faers,FG0678,CSF2,gene,MalaCards
FD12181,ranula,disease,faers,FG3384,TRB,gene,MalaCards
FD12181,ranula,disease,faers,FG0627,CNTN2,gene,MalaCards
FD12188,rash,disease,faers,FG3513,WT1,gene,MalaCards
FD12188,rash,disease,faers,FG2505,PAX2,gene,MalaCards
FD12188,rash,disease,faers,FG2544,PDGFA,gene,MalaCards
FD12188,rash,disease,faers,FG2436,NR5A1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0696,CTNNB1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2584,PIK3CA,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2548,PDGFRL,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3361,TP53,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0174,APC,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0257,AXIN2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2605,PLA2G2A,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2203,MLH3,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0274,BAX,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0776,DCC,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1889,MCC,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0954,EP300,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2437,NRAS,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0337,BUB1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1078,FGFR3,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1089,FLCN,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2767,PTPRJ,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2792,RAD54B,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0816,DLC1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2760,PTPN12,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0323,BRAF,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2202,MLH1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2243,MSH2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2253,MT-CO1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0445,CCND1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2460,ODC1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3306,TLR2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0251,AURKA,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3154,SRC,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0123,AKT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0338,BUB1B,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2636,PMS2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2295,MUTYH,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1961,MIR143,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2662,PPARG,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0325,BRCA2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2019,MIR21,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1963,MIR145,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2360,NFE2L2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2073,MIR34A,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2254,MT-CO2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2256,MT-CYB,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2012,MIR203A,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2245,MSH6,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2258,MT-ND4L,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0283,BCL10,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0327,BRIP1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1942,MIR126,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1959,MIR141,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1997,MIR192,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1958,MIR140,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2038,MIR26A1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2183,MIRLET7A1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1943,MIR127,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2075,MIR34C,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2070,MIR342,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2024,MIR215,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1928,MIR100,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2074,MIR34B,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2101,MIR451A,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0882,E2F4,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3537,ZEB1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1403,HOTAIR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1182,GAS5,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0413,CCAT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1849,MALAT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0099,AGO2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1747,LINC00858,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0414,CCAT2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2777,PVT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3436,UCA1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0669,CRNDE,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1722,LINC-ROR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2349,NEAT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0758,CYTOR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3449,UHRF1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3363,TP53COR1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3518,XIST,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0529,CDKN2B-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2512,PCAT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3541,ZFAS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1405,HOTTIP,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1614,KCNQ1OT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3419,TUG1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0272,BANCR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1397,HNF1A-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0092,AFAP1-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2418,NPTN-IT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3267,TFDP1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3089,SNHG1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2056,MIR31HG,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1726,LINC00261,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3094,SNHG16,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0367,CAHM,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2836,RHO,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1063,FEZF1-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1324,H19,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0763,DANCR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3146,SPRY4-IT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2708,PRNCR1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2864,RPL34-DT,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1758,LINC01133,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0281,BCAR4,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0391,CASC2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2229,MNX1-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2499,PANDAR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3103,SNHG6,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0291,BCYRN1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1404,HOTAIRM1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0303,BLACAT1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1026,FAM83H-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3102,SNHG5,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1210,GHET1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3538,ZEB1-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1180,GAPLINC,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0390,CASC19,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3013,SLC25A25-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1734,LINC00472,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1357,HEIH,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2342,NCRUPAR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3301,TINCR,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3421,TUSC7,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1411,HOXA11-AS,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1414,HOXB-AS3,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0761,DACOR1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0388,CASC11,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1733,LINC00460,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3127,SOX2-OT,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1721,LINC-PINT,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1406,HOXA-AS2,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0392,CASC8,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2392,NORAD,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0410,CBR3-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3319,TMEM238L,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3095,SNHG17,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3091,SNHG12,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3129,SOX5,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1910,MEG3,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG0265,BACE1-AS,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG3097,SNHG20,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1140,FTX,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1744,LINC00659,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG1699,LEF1-AS1,gene,MalaCards
FD12230,rectal cancer,disease,faers,FG2389,NNT-AS1,gene,MalaCards
